lambda,cost_multiplier,winner,slice
1.9000000000000001,1.28,summary_only,bloomberg_overall
1.9000000000000001,1.29,summary_only,bloomberg_overall
1.9000000000000001,1.3,summary_only,bloomberg_overall
1.9000000000000001,1.31,summary_only,bloomberg_overall
1.9000000000000001,1.3199999999999998,summary_only,bloomberg_overall
1.9000000000000001,1.33,summary_only,bloomberg_overall
1.9000000000000001,1.3399999999999999,summary_only,bloomberg_overall
1.9000000000000001,1.35,summary_only,bloomberg_overall
1.9000000000000001,1.3599999999999999,summary_only,bloomberg_overall
1.9000000000000001,1.37,summary_only,bloomberg_overall
1.9000000000000001,1.38,summary_only,bloomberg_overall
1.9000000000000001,1.3900000000000001,summary_only,bloomberg_overall
1.9000000000000001,1.4,summary_only,bloomberg_overall
1.9000000000000001,1.4100000000000001,summary_only,bloomberg_overall
1.9000000000000001,1.42,summary_only,bloomberg_overall
1.9000000000000001,1.4300000000000002,summary_only,bloomberg_overall
1.9000000000000001,1.44,summary_only,bloomberg_overall
1.9000000000000001,1.45,summary_only,bloomberg_overall
1.9000000000000001,1.46,summary_only,bloomberg_overall
1.9000000000000001,1.47,summary_only,bloomberg_overall
1.9000000000000001,1.48,summary_only,bloomberg_overall
1.9000000000000001,1.49,summary_only,bloomberg_overall
1.9000000000000001,1.5,summary_only,bloomberg_overall
1.9000000000000001,1.51,summary_only,bloomberg_overall
1.9000000000000001,1.52,summary_only,bloomberg_overall
1.9000000000000001,1.53,summary_only,bloomberg_overall
1.9000000000000001,1.54,summary_only,bloomberg_overall
1.9000000000000001,1.55,summary_only,bloomberg_overall
1.9000000000000001,1.56,summary_only,bloomberg_overall
1.9000000000000001,1.5699999999999998,summary_only,bloomberg_overall
1.9000000000000001,1.58,summary_only,bloomberg_overall
1.9000000000000001,1.5899999999999999,summary_only,bloomberg_overall
1.9000000000000001,1.6,summary_only,bloomberg_overall
1.92,0.6,cross_asset_path,bloomberg_overall
1.92,0.61,cross_asset_path,bloomberg_overall
1.92,0.62,cross_asset_path,bloomberg_overall
1.92,0.63,cross_asset_path,bloomberg_overall
1.92,0.64,cross_asset_path,bloomberg_overall
1.92,0.65,cross_asset_path,bloomberg_overall
1.92,0.6599999999999999,cross_asset_path,bloomberg_overall
1.92,0.6699999999999999,cross_asset_path,bloomberg_overall
1.92,0.6799999999999999,cross_asset_path,bloomberg_overall
1.92,0.69,cross_asset_path,bloomberg_overall
1.92,0.7,cross_asset_path,bloomberg_overall
1.92,0.71,cross_asset_path,bloomberg_overall
1.92,0.72,cross_asset_path,bloomberg_overall
1.92,0.73,cross_asset_path,bloomberg_overall
1.92,0.74,cross_asset_path,bloomberg_overall
1.92,0.75,coarse_path,bloomberg_overall
1.92,0.76,coarse_path,bloomberg_overall
1.92,0.77,coarse_path,bloomberg_overall
1.92,0.78,coarse_path,bloomberg_overall
1.92,0.79,coarse_path,bloomberg_overall
1.92,0.8,coarse_path,bloomberg_overall
1.92,0.8099999999999999,coarse_path,bloomberg_overall
1.92,0.82,coarse_path,bloomberg_overall
1.92,0.83,coarse_path,bloomberg_overall
1.92,0.84,coarse_path,bloomberg_overall
1.92,0.85,coarse_path,bloomberg_overall
1.92,0.86,coarse_path,bloomberg_overall
1.92,0.87,coarse_path,bloomberg_overall
1.92,0.88,coarse_path,bloomberg_overall
1.92,0.8899999999999999,coarse_path,bloomberg_overall
1.92,0.8999999999999999,coarse_path,bloomberg_overall
1.92,0.9099999999999999,coarse_path,bloomberg_overall
1.92,0.9199999999999999,coarse_path,bloomberg_overall
1.92,0.9299999999999999,coarse_path,bloomberg_overall
1.92,0.94,coarse_path,bloomberg_overall
1.92,0.95,coarse_path,bloomberg_overall
1.92,0.96,coarse_path,bloomberg_overall
1.92,0.97,coarse_path,bloomberg_overall
1.92,0.98,coarse_path,bloomberg_overall
1.92,0.99,coarse_path,bloomberg_overall
1.92,1.0,coarse_path,bloomberg_overall
1.92,1.01,coarse_path,bloomberg_overall
1.92,1.02,coarse_path,bloomberg_overall
1.92,1.03,coarse_path,bloomberg_overall
1.92,1.04,coarse_path,bloomberg_overall
1.92,1.05,coarse_path,bloomberg_overall
1.92,1.06,coarse_path,bloomberg_overall
1.92,1.07,coarse_path,bloomberg_overall
1.92,1.08,coarse_path,bloomberg_overall
1.92,1.0899999999999999,coarse_path,bloomberg_overall
1.92,1.1,coarse_path,bloomberg_overall
1.92,1.1099999999999999,coarse_path,bloomberg_overall
1.92,1.12,coarse_path,bloomberg_overall
1.92,1.13,coarse_path,bloomberg_overall
1.92,1.1400000000000001,coarse_path,bloomberg_overall
1.92,1.15,coarse_path,bloomberg_overall
1.92,1.1600000000000001,coarse_path,bloomberg_overall
1.92,1.17,coarse_path,bloomberg_overall
1.92,1.18,coarse_path,bloomberg_overall
1.92,1.19,coarse_path,bloomberg_overall
1.92,1.2,coarse_path,bloomberg_overall
1.92,1.21,coarse_path,bloomberg_overall
1.92,1.22,coarse_path,bloomberg_overall
1.92,1.23,coarse_path,bloomberg_overall
1.92,1.24,summary_only,bloomberg_overall
1.92,1.25,summary_only,bloomberg_overall
1.92,1.26,summary_only,bloomberg_overall
1.92,1.27,summary_only,bloomberg_overall
1.92,1.28,summary_only,bloomberg_overall
1.92,1.29,summary_only,bloomberg_overall
1.92,1.3,summary_only,bloomberg_overall
1.92,1.31,summary_only,bloomberg_overall
1.92,1.3199999999999998,summary_only,bloomberg_overall
1.92,1.33,summary_only,bloomberg_overall
1.92,1.3399999999999999,summary_only,bloomberg_overall
1.92,1.35,summary_only,bloomberg_overall
1.92,1.3599999999999999,summary_only,bloomberg_overall
1.92,1.37,summary_only,bloomberg_overall
1.92,1.38,summary_only,bloomberg_overall
1.92,1.3900000000000001,summary_only,bloomberg_overall
1.92,1.4,summary_only,bloomberg_overall
1.92,1.4100000000000001,summary_only,bloomberg_overall
1.92,1.42,summary_only,bloomberg_overall
1.92,1.4300000000000002,summary_only,bloomberg_overall
1.92,1.44,summary_only,bloomberg_overall
1.92,1.45,summary_only,bloomberg_overall
1.92,1.46,summary_only,bloomberg_overall
1.92,1.47,summary_only,bloomberg_overall
1.92,1.48,summary_only,bloomberg_overall
1.92,1.49,summary_only,bloomberg_overall
1.92,1.5,summary_only,bloomberg_overall
1.92,1.51,summary_only,bloomberg_overall
1.92,1.52,summary_only,bloomberg_overall
1.92,1.53,summary_only,bloomberg_overall
1.92,1.54,summary_only,bloomberg_overall
1.92,1.55,summary_only,bloomberg_overall
1.92,1.56,summary_only,bloomberg_overall
1.92,1.5699999999999998,summary_only,bloomberg_overall
1.92,1.58,summary_only,bloomberg_overall
1.92,1.5899999999999999,summary_only,bloomberg_overall
1.92,1.6,summary_only,bloomberg_overall
1.94,0.6,cross_asset_path,bloomberg_overall
1.94,0.61,cross_asset_path,bloomberg_overall
1.94,0.62,cross_asset_path,bloomberg_overall
1.94,0.63,cross_asset_path,bloomberg_overall
1.94,0.64,cross_asset_path,bloomberg_overall
1.94,0.65,cross_asset_path,bloomberg_overall
1.94,0.6599999999999999,cross_asset_path,bloomberg_overall
1.94,0.6699999999999999,cross_asset_path,bloomberg_overall
1.94,0.6799999999999999,cross_asset_path,bloomberg_overall
1.94,0.69,cross_asset_path,bloomberg_overall
1.94,0.7,cross_asset_path,bloomberg_overall
1.94,0.71,cross_asset_path,bloomberg_overall
1.94,0.72,cross_asset_path,bloomberg_overall
1.94,0.73,cross_asset_path,bloomberg_overall
1.94,0.74,coarse_path,bloomberg_overall
1.94,0.75,coarse_path,bloomberg_overall
1.94,0.76,coarse_path,bloomberg_overall
1.94,0.77,coarse_path,bloomberg_overall
1.94,0.78,coarse_path,bloomberg_overall
1.94,0.79,coarse_path,bloomberg_overall
1.94,0.8,coarse_path,bloomberg_overall
1.94,0.8099999999999999,coarse_path,bloomberg_overall
1.94,0.82,coarse_path,bloomberg_overall
1.94,0.83,coarse_path,bloomberg_overall
1.94,0.84,coarse_path,bloomberg_overall
1.94,0.85,coarse_path,bloomberg_overall
1.94,0.86,coarse_path,bloomberg_overall
1.94,0.87,coarse_path,bloomberg_overall
1.94,0.88,coarse_path,bloomberg_overall
1.94,0.8899999999999999,coarse_path,bloomberg_overall
1.94,0.8999999999999999,coarse_path,bloomberg_overall
1.94,0.9099999999999999,coarse_path,bloomberg_overall
1.94,0.9199999999999999,coarse_path,bloomberg_overall
1.94,0.9299999999999999,coarse_path,bloomberg_overall
1.94,0.94,coarse_path,bloomberg_overall
1.94,0.95,coarse_path,bloomberg_overall
1.94,0.96,coarse_path,bloomberg_overall
1.94,0.97,coarse_path,bloomberg_overall
1.94,0.98,coarse_path,bloomberg_overall
1.94,0.99,coarse_path,bloomberg_overall
1.94,1.0,coarse_path,bloomberg_overall
1.94,1.01,coarse_path,bloomberg_overall
1.94,1.02,coarse_path,bloomberg_overall
1.94,1.03,coarse_path,bloomberg_overall
1.94,1.04,coarse_path,bloomberg_overall
1.94,1.05,coarse_path,bloomberg_overall
1.94,1.06,coarse_path,bloomberg_overall
1.94,1.07,coarse_path,bloomberg_overall
1.94,1.08,coarse_path,bloomberg_overall
1.94,1.0899999999999999,coarse_path,bloomberg_overall
1.94,1.1,coarse_path,bloomberg_overall
1.94,1.1099999999999999,coarse_path,bloomberg_overall
1.94,1.12,coarse_path,bloomberg_overall
1.94,1.13,coarse_path,bloomberg_overall
1.94,1.1400000000000001,coarse_path,bloomberg_overall
1.94,1.15,coarse_path,bloomberg_overall
1.94,1.1600000000000001,coarse_path,bloomberg_overall
1.94,1.17,coarse_path,bloomberg_overall
1.94,1.18,coarse_path,bloomberg_overall
1.94,1.19,coarse_path,bloomberg_overall
1.94,1.2,coarse_path,bloomberg_overall
1.94,1.21,coarse_path,bloomberg_overall
1.94,1.22,coarse_path,bloomberg_overall
1.94,1.23,summary_only,bloomberg_overall
1.94,1.24,summary_only,bloomberg_overall
1.94,1.25,summary_only,bloomberg_overall
1.94,1.26,summary_only,bloomberg_overall
1.94,1.27,summary_only,bloomberg_overall
1.94,1.28,summary_only,bloomberg_overall
1.94,1.29,summary_only,bloomberg_overall
1.94,1.3,summary_only,bloomberg_overall
1.94,1.31,summary_only,bloomberg_overall
1.94,1.3199999999999998,summary_only,bloomberg_overall
1.94,1.33,summary_only,bloomberg_overall
1.94,1.3399999999999999,summary_only,bloomberg_overall
1.94,1.35,summary_only,bloomberg_overall
1.94,1.3599999999999999,summary_only,bloomberg_overall
1.94,1.37,summary_only,bloomberg_overall
1.94,1.38,summary_only,bloomberg_overall
1.94,1.3900000000000001,summary_only,bloomberg_overall
1.94,1.4,summary_only,bloomberg_overall
1.94,1.4100000000000001,summary_only,bloomberg_overall
1.94,1.42,summary_only,bloomberg_overall
1.94,1.4300000000000002,summary_only,bloomberg_overall
1.94,1.44,summary_only,bloomberg_overall
1.94,1.45,summary_only,bloomberg_overall
1.94,1.46,summary_only,bloomberg_overall
1.94,1.47,summary_only,bloomberg_overall
1.94,1.48,summary_only,bloomberg_overall
1.94,1.49,summary_only,bloomberg_overall
1.94,1.5,summary_only,bloomberg_overall
1.94,1.51,summary_only,bloomberg_overall
1.94,1.52,summary_only,bloomberg_overall
1.94,1.53,summary_only,bloomberg_overall
1.94,1.54,summary_only,bloomberg_overall
1.94,1.55,summary_only,bloomberg_overall
1.94,1.56,summary_only,bloomberg_overall
1.94,1.5699999999999998,summary_only,bloomberg_overall
1.94,1.58,summary_only,bloomberg_overall
1.94,1.5899999999999999,summary_only,bloomberg_overall
1.94,1.6,summary_only,bloomberg_overall
1.96,0.6,cross_asset_path,bloomberg_overall
1.96,0.61,cross_asset_path,bloomberg_overall
1.96,0.62,cross_asset_path,bloomberg_overall
1.96,0.63,cross_asset_path,bloomberg_overall
1.96,0.64,cross_asset_path,bloomberg_overall
1.96,0.65,cross_asset_path,bloomberg_overall
1.96,0.6599999999999999,cross_asset_path,bloomberg_overall
1.96,0.6699999999999999,cross_asset_path,bloomberg_overall
1.96,0.6799999999999999,cross_asset_path,bloomberg_overall
1.96,0.69,cross_asset_path,bloomberg_overall
1.96,0.7,cross_asset_path,bloomberg_overall
1.96,0.71,cross_asset_path,bloomberg_overall
1.96,0.72,cross_asset_path,bloomberg_overall
1.96,0.73,coarse_path,bloomberg_overall
1.96,0.74,coarse_path,bloomberg_overall
1.96,0.75,coarse_path,bloomberg_overall
1.96,0.76,coarse_path,bloomberg_overall
1.96,0.77,coarse_path,bloomberg_overall
1.96,0.78,coarse_path,bloomberg_overall
1.96,0.79,coarse_path,bloomberg_overall
1.96,0.8,coarse_path,bloomberg_overall
1.96,0.8099999999999999,coarse_path,bloomberg_overall
1.96,0.82,coarse_path,bloomberg_overall
1.96,0.83,coarse_path,bloomberg_overall
1.96,0.84,coarse_path,bloomberg_overall
1.96,0.85,coarse_path,bloomberg_overall
1.96,0.86,coarse_path,bloomberg_overall
1.96,0.87,coarse_path,bloomberg_overall
1.96,0.88,coarse_path,bloomberg_overall
1.96,0.8899999999999999,coarse_path,bloomberg_overall
1.96,0.8999999999999999,coarse_path,bloomberg_overall
1.96,0.9099999999999999,coarse_path,bloomberg_overall
1.96,0.9199999999999999,coarse_path,bloomberg_overall
1.96,0.9299999999999999,coarse_path,bloomberg_overall
1.96,0.94,coarse_path,bloomberg_overall
1.96,0.95,coarse_path,bloomberg_overall
1.96,0.96,coarse_path,bloomberg_overall
1.96,0.97,coarse_path,bloomberg_overall
1.96,0.98,coarse_path,bloomberg_overall
1.96,0.99,coarse_path,bloomberg_overall
1.96,1.0,coarse_path,bloomberg_overall
1.96,1.01,coarse_path,bloomberg_overall
1.96,1.02,coarse_path,bloomberg_overall
1.96,1.03,coarse_path,bloomberg_overall
1.96,1.04,coarse_path,bloomberg_overall
1.96,1.05,coarse_path,bloomberg_overall
1.96,1.06,coarse_path,bloomberg_overall
1.96,1.07,coarse_path,bloomberg_overall
1.96,1.08,coarse_path,bloomberg_overall
1.96,1.0899999999999999,coarse_path,bloomberg_overall
1.96,1.1,coarse_path,bloomberg_overall
1.96,1.1099999999999999,coarse_path,bloomberg_overall
1.96,1.12,coarse_path,bloomberg_overall
1.96,1.13,coarse_path,bloomberg_overall
1.96,1.1400000000000001,coarse_path,bloomberg_overall
1.96,1.15,coarse_path,bloomberg_overall
1.96,1.1600000000000001,coarse_path,bloomberg_overall
1.96,1.17,coarse_path,bloomberg_overall
1.96,1.18,coarse_path,bloomberg_overall
1.96,1.19,coarse_path,bloomberg_overall
1.96,1.2,coarse_path,bloomberg_overall
1.96,1.21,coarse_path,bloomberg_overall
1.96,1.22,summary_only,bloomberg_overall
1.96,1.23,summary_only,bloomberg_overall
1.96,1.24,summary_only,bloomberg_overall
1.96,1.25,summary_only,bloomberg_overall
1.96,1.26,summary_only,bloomberg_overall
1.96,1.27,summary_only,bloomberg_overall
1.96,1.28,summary_only,bloomberg_overall
1.96,1.29,summary_only,bloomberg_overall
1.96,1.3,summary_only,bloomberg_overall
1.96,1.31,summary_only,bloomberg_overall
1.96,1.3199999999999998,summary_only,bloomberg_overall
1.96,1.33,summary_only,bloomberg_overall
1.96,1.3399999999999999,summary_only,bloomberg_overall
1.96,1.35,summary_only,bloomberg_overall
1.96,1.3599999999999999,summary_only,bloomberg_overall
1.96,1.37,summary_only,bloomberg_overall
1.96,1.38,summary_only,bloomberg_overall
1.96,1.3900000000000001,summary_only,bloomberg_overall
1.96,1.4,summary_only,bloomberg_overall
1.96,1.4100000000000001,summary_only,bloomberg_overall
1.96,1.42,summary_only,bloomberg_overall
1.96,1.4300000000000002,summary_only,bloomberg_overall
1.96,1.44,summary_only,bloomberg_overall
1.96,1.45,summary_only,bloomberg_overall
1.96,1.46,summary_only,bloomberg_overall
1.96,1.47,summary_only,bloomberg_overall
1.96,1.48,summary_only,bloomberg_overall
1.96,1.49,summary_only,bloomberg_overall
1.96,1.5,summary_only,bloomberg_overall
1.96,1.51,summary_only,bloomberg_overall
1.96,1.52,summary_only,bloomberg_overall
1.96,1.53,summary_only,bloomberg_overall
1.96,1.54,summary_only,bloomberg_overall
1.96,1.55,summary_only,bloomberg_overall
1.96,1.56,summary_only,bloomberg_overall
1.96,1.5699999999999998,summary_only,bloomberg_overall
1.96,1.58,summary_only,bloomberg_overall
1.96,1.5899999999999999,summary_only,bloomberg_overall
1.96,1.6,summary_only,bloomberg_overall
1.98,0.6,cross_asset_path,bloomberg_overall
1.98,0.61,cross_asset_path,bloomberg_overall
1.98,0.62,cross_asset_path,bloomberg_overall
1.98,0.63,cross_asset_path,bloomberg_overall
1.98,0.64,cross_asset_path,bloomberg_overall
1.98,0.65,cross_asset_path,bloomberg_overall
1.98,0.6599999999999999,cross_asset_path,bloomberg_overall
1.98,0.6699999999999999,cross_asset_path,bloomberg_overall
1.98,0.6799999999999999,cross_asset_path,bloomberg_overall
1.98,0.69,cross_asset_path,bloomberg_overall
1.98,0.7,cross_asset_path,bloomberg_overall
1.98,0.71,cross_asset_path,bloomberg_overall
1.98,0.72,cross_asset_path,bloomberg_overall
1.98,0.73,coarse_path,bloomberg_overall
1.98,0.74,coarse_path,bloomberg_overall
1.98,0.75,coarse_path,bloomberg_overall
1.98,0.76,coarse_path,bloomberg_overall
1.98,0.77,coarse_path,bloomberg_overall
1.98,0.78,coarse_path,bloomberg_overall
1.98,0.79,coarse_path,bloomberg_overall
1.98,0.8,coarse_path,bloomberg_overall
1.98,0.8099999999999999,coarse_path,bloomberg_overall
1.98,0.82,coarse_path,bloomberg_overall
1.98,0.83,coarse_path,bloomberg_overall
1.98,0.84,coarse_path,bloomberg_overall
1.98,0.85,coarse_path,bloomberg_overall
1.98,0.86,coarse_path,bloomberg_overall
1.98,0.87,coarse_path,bloomberg_overall
1.98,0.88,coarse_path,bloomberg_overall
1.98,0.8899999999999999,coarse_path,bloomberg_overall
1.98,0.8999999999999999,coarse_path,bloomberg_overall
1.98,0.9099999999999999,coarse_path,bloomberg_overall
1.98,0.9199999999999999,coarse_path,bloomberg_overall
1.98,0.9299999999999999,coarse_path,bloomberg_overall
1.98,0.94,coarse_path,bloomberg_overall
1.98,0.95,coarse_path,bloomberg_overall
1.98,0.96,coarse_path,bloomberg_overall
1.98,0.97,coarse_path,bloomberg_overall
1.98,0.98,coarse_path,bloomberg_overall
1.98,0.99,coarse_path,bloomberg_overall
1.98,1.0,coarse_path,bloomberg_overall
1.98,1.01,coarse_path,bloomberg_overall
1.98,1.02,coarse_path,bloomberg_overall
1.98,1.03,coarse_path,bloomberg_overall
1.98,1.04,coarse_path,bloomberg_overall
1.98,1.05,coarse_path,bloomberg_overall
1.98,1.06,coarse_path,bloomberg_overall
1.98,1.07,coarse_path,bloomberg_overall
1.98,1.08,coarse_path,bloomberg_overall
1.98,1.0899999999999999,coarse_path,bloomberg_overall
1.98,1.1,coarse_path,bloomberg_overall
1.98,1.1099999999999999,coarse_path,bloomberg_overall
1.98,1.12,coarse_path,bloomberg_overall
1.98,1.13,coarse_path,bloomberg_overall
1.98,1.1400000000000001,coarse_path,bloomberg_overall
1.98,1.15,coarse_path,bloomberg_overall
1.98,1.1600000000000001,coarse_path,bloomberg_overall
1.98,1.17,coarse_path,bloomberg_overall
1.98,1.18,coarse_path,bloomberg_overall
