representation,query_index,neighbor_rank,distance,query_budget,query_family,query_seed,neighbor_budget,neighbor_family,neighbor_seed,action_disagree,view_disagree,family_disagree,phase_disagree
+ random Fourier sketch,9,5,0.4476751578259259,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,double-loop,1,1.0,0.0,1.0,0.0
+ random Fourier sketch,9,6,0.45177971021232494,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,9,7,0.47570907353232744,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,mean-reversion,2,1.0,0.0,1.0,0.0
+ random Fourier sketch,9,8,0.48092786895573586,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,9,9,0.49199845474632464,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,0.0
+ random Fourier sketch,9,10,0.5224462345045029,budget_06_thin_strip,cross-branch,1,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,1.0,0.0
+ random Fourier sketch,10,1,0.3581149783824558,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,cross-branch,1,1.0,0.0,0.0,0.0
+ random Fourier sketch,10,2,0.36135432065178047,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,pinwheel,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,10,3,0.3831266503799259,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,10,4,0.42315163255934823,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,cross-branch,3,1.0,0.0,0.0,0.0
+ random Fourier sketch,10,5,0.44993066759345257,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,nested-rings,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,10,6,0.4706318110202234,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,mean-reversion,2,0.0,0.0,1.0,0.0
+ random Fourier sketch,10,7,0.5113374480029517,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,mean-reversion,1,1.0,0.0,1.0,0.0
+ random Fourier sketch,10,8,0.5312281327851034,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,cross-branch,0,0.0,0.0,0.0,0.0
+ random Fourier sketch,10,9,0.5445651395372856,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,double-loop,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,10,10,0.572004442394483,budget_06_thin_strip,cross-branch,2,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,11,1,0.22213724245940447,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,cross-branch,0,1.0,0.0,0.0,0.0
+ random Fourier sketch,11,2,0.3154737124930659,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,cross-branch,1,1.0,0.0,0.0,0.0
+ random Fourier sketch,11,3,0.38766677676530653,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,double-loop,1,1.0,0.0,1.0,0.0
+ random Fourier sketch,11,4,0.4005220252277638,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,11,5,0.42315163255934823,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,cross-branch,2,1.0,0.0,0.0,0.0
+ random Fourier sketch,11,6,0.4343684747651343,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,barbell-bridge,0,1.0,0.0,1.0,0.0
+ random Fourier sketch,11,7,0.4369232656318063,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,nested-rings,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,11,8,0.4404973731150955,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,11,9,0.4423493606544061,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,1.0,0.0
+ random Fourier sketch,11,10,0.47194459397041416,budget_06_thin_strip,cross-branch,3,budget_06_thin_strip,double-loop,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,12,1,0.15279469235285886,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,barbell-bridge,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,12,2,0.17782961344930948,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,double-loop,1,1.0,0.0,0.0,1.0
+ random Fourier sketch,12,3,0.22589301756156846,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,12,4,0.2728688137707289,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,barbell-bridge,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,12,5,0.281742347556891,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,mean-reversion,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,12,6,0.3172552729910639,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,12,7,0.31932033070613236,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,volatility-clustering,2,0.0,0.0,1.0,0.0
+ random Fourier sketch,12,8,0.338733825757988,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,volatility-clustering,0,0.0,0.0,1.0,0.0
+ random Fourier sketch,12,9,0.34616723487404544,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,0.0
+ random Fourier sketch,12,10,0.34962844650926334,budget_06_thin_strip,double-loop,0,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,13,1,0.17782961344930948,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,double-loop,0,1.0,0.0,0.0,1.0
+ random Fourier sketch,13,2,0.2281836290922975,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,barbell-bridge,0,0.0,0.0,1.0,0.0
+ random Fourier sketch,13,3,0.22976426418348317,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,barbell-bridge,2,0.0,0.0,1.0,0.0
+ random Fourier sketch,13,4,0.23249926384386085,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,mean-reversion,3,1.0,0.0,1.0,0.0
+ random Fourier sketch,13,5,0.25855638697303535,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,13,6,0.26571336657263595,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,nested-rings,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,13,7,0.274829596179003,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,13,8,0.3200799344622265,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,nested-rings,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,13,9,0.33361132045631503,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,barbell-bridge,3,0.0,0.0,1.0,0.0
+ random Fourier sketch,13,10,0.3606017495546752,budget_06_thin_strip,double-loop,1,budget_06_thin_strip,double-loop,3,0.0,0.0,0.0,1.0
+ random Fourier sketch,14,1,0.18885203284231783,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,spiral,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,14,2,0.2507801616261601,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,nested-rings,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,14,3,0.34634248698119807,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,double-loop,3,1.0,0.0,0.0,1.0
+ random Fourier sketch,14,4,0.37860280684844166,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,pinwheel,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,14,5,0.38499975692647975,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,nested-rings,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,14,6,0.40600403794637513,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,spiral,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,14,7,0.4080053012321559,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,mean-reversion,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,14,8,0.48500455068504006,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,14,9,0.49147163153678236,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,volatility-clustering,2,0.0,0.0,1.0,0.0
+ random Fourier sketch,14,10,0.5467525497518738,budget_06_thin_strip,double-loop,2,budget_06_thin_strip,spiral,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,15,1,0.11814342043036981,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,pinwheel,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,2,0.16377529162506146,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,nested-rings,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,3,0.18467353019137883,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,nested-rings,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,4,0.21380941930110287,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,mean-reversion,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,15,5,0.2434955243601579,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,nested-rings,1,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,6,0.28935321076118153,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,7,0.2926104295984546,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,volatility-clustering,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,8,0.304577931745963,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,spiral,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,15,9,0.3373025006506481,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,barbell-bridge,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,15,10,0.34634248698119807,budget_06_thin_strip,double-loop,3,budget_06_thin_strip,double-loop,2,1.0,0.0,0.0,1.0
+ random Fourier sketch,16,1,0.17096384774925827,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,pinwheel,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,2,0.17589322880769462,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,nested-rings,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,3,0.21380941930110287,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,double-loop,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,16,4,0.24292256736396553,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,nested-rings,1,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,5,0.2560714823191457,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,nested-rings,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,6,0.28447011918343523,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,mean-reversion,3,1.0,0.0,0.0,0.0
+ random Fourier sketch,16,7,0.28923509524010643,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,8,0.37725312877797507,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,spiral,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,16,9,0.3960308299128286,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,double-loop,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,16,10,0.3988334856058537,budget_06_thin_strip,mean-reversion,0,budget_06_thin_strip,volatility-clustering,2,1.0,0.0,1.0,1.0
+ random Fourier sketch,17,1,0.20068419085817532,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,pinwheel,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,17,2,0.31795781506211773,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,17,3,0.3937062558636681,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,mean-reversion,2,1.0,0.0,0.0,0.0
+ random Fourier sketch,17,4,0.4101749393867956,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,17,5,0.4538882161970437,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,barbell-bridge,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,17,6,0.47321914843358304,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,crescent,3,1.0,1.0,1.0,1.0
+ random Fourier sketch,17,7,0.48880354811425897,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,volatility-clustering,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,17,8,0.49000939632356805,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,pinwheel,1,0.0,0.0,1.0,1.0
+ random Fourier sketch,17,9,0.4976779906358508,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,crescent,2,1.0,1.0,1.0,1.0
+ random Fourier sketch,17,10,0.5113374480029517,budget_06_thin_strip,mean-reversion,1,budget_06_thin_strip,cross-branch,2,1.0,0.0,1.0,0.0
+ random Fourier sketch,18,1,0.31760117463077586,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,nested-rings,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,18,2,0.331445836475755,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,pinwheel,0,1.0,0.0,1.0,1.0
+ random Fourier sketch,18,3,0.37593739772663953,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,18,4,0.37761074236569775,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,mean-reversion,3,1.0,0.0,0.0,0.0
+ random Fourier sketch,18,5,0.3937062558636681,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,mean-reversion,1,1.0,0.0,0.0,0.0
+ random Fourier sketch,18,6,0.4147822063439431,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,pinwheel,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,18,7,0.46053838872676695,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,double-loop,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,18,8,0.4706318110202234,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,cross-branch,2,0.0,0.0,1.0,0.0
+ random Fourier sketch,18,9,0.47570907353232744,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,cross-branch,1,1.0,0.0,1.0,0.0
+ random Fourier sketch,18,10,0.49408439631331835,budget_06_thin_strip,mean-reversion,2,budget_06_thin_strip,crescent,3,1.0,1.0,1.0,1.0
+ random Fourier sketch,19,1,0.20611412248404065,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,pinwheel,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,19,2,0.21945367998373097,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,nested-rings,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,19,3,0.23249926384386085,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,double-loop,1,1.0,0.0,1.0,0.0
+ random Fourier sketch,19,4,0.281742347556891,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,double-loop,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,19,5,0.28447011918343523,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,mean-reversion,0,1.0,0.0,0.0,0.0
+ random Fourier sketch,19,6,0.29767458025668103,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,nested-rings,3,0.0,0.0,1.0,1.0
+ random Fourier sketch,19,7,0.3354103415395392,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,barbell-bridge,2,1.0,0.0,1.0,0.0
+ random Fourier sketch,19,8,0.33818655306397344,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,pinwheel,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,19,9,0.37112330105637104,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,double-loop,3,1.0,0.0,1.0,1.0
+ random Fourier sketch,19,10,0.3716775099855558,budget_06_thin_strip,mean-reversion,3,budget_06_thin_strip,volatility-clustering,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,20,1,0.12799196889584308,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,multi-hole,2,0.0,0.0,0.0,0.0
+ random Fourier sketch,20,2,0.3693575407456437,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,multi-hole,1,0.0,0.0,0.0,1.0
+ random Fourier sketch,20,3,0.5114650971047737,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,multi-hole,3,0.0,0.0,0.0,1.0
+ random Fourier sketch,20,4,1.6104512519412715,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,crescent,1,0.0,0.0,1.0,1.0
+ random Fourier sketch,20,5,1.9088202185554328,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,20,6,1.9641779871382552,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,1.0,0.0
+ random Fourier sketch,20,7,2.2555555819672146,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,barbell-bridge,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,20,8,2.3591901908211983,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,mean-reversion,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,20,9,2.363893608698677,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,crescent,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,20,10,2.408198010566428,budget_06_thin_strip,multi-hole,0,budget_06_thin_strip,crescent,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,21,1,0.21767129412101144,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,multi-hole,3,0.0,0.0,0.0,0.0
+ random Fourier sketch,21,2,0.3693575407456437,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,multi-hole,0,0.0,0.0,0.0,1.0
+ random Fourier sketch,21,3,0.45475905119224147,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,multi-hole,2,0.0,0.0,0.0,1.0
+ random Fourier sketch,21,4,1.39066163102639,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,crescent,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,21,5,1.5892455789813562,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,0.0
+ random Fourier sketch,21,6,1.6263948285052574,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,1.0,1.0
+ random Fourier sketch,21,7,1.9261844230865859,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,barbell-bridge,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,21,8,2.0394824725786997,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,mean-reversion,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,21,9,2.0888262922589047,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,crescent,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,21,10,2.125838208145629,budget_06_thin_strip,multi-hole,1,budget_06_thin_strip,pinwheel,0,1.0,1.0,1.0,1.0
+ random Fourier sketch,22,1,0.12799196889584308,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,multi-hole,0,0.0,0.0,0.0,0.0
+ random Fourier sketch,22,2,0.45475905119224147,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,multi-hole,1,0.0,0.0,0.0,1.0
+ random Fourier sketch,22,3,0.5963248154296358,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,multi-hole,3,0.0,0.0,0.0,1.0
+ random Fourier sketch,22,4,1.6539019692455832,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,crescent,1,0.0,0.0,1.0,1.0
+ random Fourier sketch,22,5,1.9796748779269713,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,22,6,2.04338327042785,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,1.0,0.0
+ random Fourier sketch,22,7,2.3348843752262374,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,barbell-bridge,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,22,8,2.433604565615456,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,crescent,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,22,9,2.4354170897717675,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,mean-reversion,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,22,10,2.47200246107791,budget_06_thin_strip,multi-hole,2,budget_06_thin_strip,crescent,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,23,1,0.21767129412101144,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,multi-hole,1,0.0,0.0,0.0,0.0
+ random Fourier sketch,23,2,0.5114650971047737,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,multi-hole,0,0.0,0.0,0.0,1.0
+ random Fourier sketch,23,3,0.5963248154296358,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,multi-hole,2,0.0,0.0,0.0,1.0
+ random Fourier sketch,23,4,1.194831538236652,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,crescent,1,0.0,0.0,1.0,0.0
+ random Fourier sketch,23,5,1.4089063233289854,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,pinwheel,1,1.0,1.0,1.0,0.0
+ random Fourier sketch,23,6,1.4588767740927524,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,volatility-clustering,3,1.0,1.0,1.0,1.0
+ random Fourier sketch,23,7,1.7549238636452893,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,barbell-bridge,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,23,8,1.8555646908150554,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,mean-reversion,1,1.0,1.0,1.0,1.0
+ random Fourier sketch,23,9,1.8838804506216493,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,crescent,2,0.0,0.0,1.0,1.0
+ random Fourier sketch,23,10,1.9330867300531283,budget_06_thin_strip,multi-hole,3,budget_06_thin_strip,crescent,0,0.0,0.0,1.0,1.0
+ random Fourier sketch,24,1,0.14479150603238516,budget_06_thin_strip,nested-rings,0,budget_06_thin_strip,pinwheel,2,0.0,0.0,1.0,0.0
